id,date,entity_id,vendor_name,description,amount,true_category,anomaly_type,tier
120f9f64-d5fc-41dc-8ce1-97e6d584330b,2026-04-29,ent_001,Restaurant Depot,Restaurant Depot - produce delivery,-573.56,Cost of Goods Sold,,obvious
11b4d555-9e34-45d5-bb2f-4099be147909,2025-06-22,ent_004,AWS,AWS - annual license renewal,-130.81,Software & Subscriptions,,obvious
302cf0f5-fd79-4852-8467-63fc45b9b049,2025-10-05,ent_003,Paychex Inc,Paychex Inc - biweekly payroll run,-11214.74,Payroll,,obvious
cc62dd06-68fa-4e66-90f5-990ece2503ed,2025-08-26,ent_002,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-94.9,Repairs & Maintenance,,ambiguous
1f3a1eaf-bc44-4521-b3b6-8425359db36b,2026-05-10,ent_001,Hartford Insurance Group,Hartford Insurance Group - monthly premium,-977.69,Insurance,,obvious
5955139d-d92d-480d-9347-b122ec22d53d,2026-05-14,ent_003,Goldfarb & Associates Legal,Goldfarb & Associates Legal - monthly retainer,-324.14,Professional Fees,,obvious
c61b4fc8-c8ed-414d-9869-5c3937be2382,2025-07-08,ent_002,Wire Transfer Fee - JPM,Wire Transfer Fee - JPM - wire transfer fee,-1168.4,Bank Fees,,obvious
547c4250-ddd9-4a4e-a07b-e945cd50c569,2025-09-09,ent_003,Goldfarb & Associates Legal,Goldfarb & Associates Legal - monthly retainer [unusually large vs vendor history],-9537.82,Professional Fees,outlier_amount,anomaly
d5f8162b-3e65-432e-b3a4-3826cb55369c,2026-05-13,ent_001,Square Payment,Square Payment - vendor payment via Square,-400.47,Cost of Goods Sold,,ambiguous
fd7d0a37-e969-4819-a3dc-f684fd88ed47,2025-07-12,ent_001,Yelp Ads,Yelp Ads - local promo campaign,-1804.19,Marketing,,obvious
0e6b54c5-c1bf-44cd-9528-9716c9da1fc0,2025-10-14,ent_004,Microsoft 365,Microsoft 365 - cloud hosting charge,-2220.85,Software & Subscriptions,,obvious
8bea8b6b-464e-4958-8ba7-8ceb0ceb89f6,2026-01-09,ent_004,Home Depot,Home Depot - hardware fix,-182.08,Repairs & Maintenance,,ambiguous
5966d535-77f7-465f-8552-2fdbb6c05228,2025-06-29,ent_001,Home Depot,Home Depot - concrete,-1381.61,Materials & Supplies,,ambiguous
d52e5ca7-4f27-443c-9d14-fc9da54768f5,2026-01-01,ent_002,Marcum LLP Accounting,Marcum LLP Accounting - legal consultation,-1843.26,Professional Fees,,obvious
784947b0-8c52-4dcb-a4a5-cceeede710f8,2025-10-15,ent_003,Chase Business Banking Fee,Chase Business Banking Fee - wire transfer fee,-2380.57,Bank Fees,,obvious
33cfe588-0cf0-4400-ae36-5d5e6597302d,2025-10-05,ent_002,GitHub,GitHub - annual license renewal,-202.36,Software & Subscriptions,,obvious
8e62c603-6128-4648-9923-a5e491310b57,2025-10-22,ent_002,Sysco Foods,Sysco Foods - beverage order,-839.13,Cost of Goods Sold,,obvious
c7e8cff1-6ac8-4ad4-8adf-ecb9fdea3cc8,2026-02-01,ent_003,ADP Payroll,Payroll run - processed Saturday (off-cycle),-6644.84,Payroll,off_hours_payroll,anomaly
43a4c37c-074e-43f5-91c1-b1801a3cbfbc,2025-09-18,ent_003,Chase Business Banking Fee,Chase Business Banking Fee - monthly account fee,-602.3,Bank Fees,,obvious
6030f75d-1a5b-4f29-ba24-23b23ae6485c,2026-01-02,ent_002,Square Payment,Square Payment - vendor payment via Square,-565.18,Cost of Goods Sold,,ambiguous
441c6fd5-d893-47fb-addd-f96fade57fc1,2025-12-13,ent_001,Wire Transfer Fee - JPM,Wire Transfer Fee - JPM - wire transfer fee,-101.14,Bank Fees,,obvious
44bef8e5-fbed-4c1b-8e28-984ed939bdfc,2025-07-23,ent_004,Amazon,Amazon - POS tablet,-766.49,Equipment,,ambiguous
2b0bf50b-f7b1-4b63-a172-3ac22772fdb7,2025-07-25,ent_003,Amazon,Amazon - pens,-199.47,Office Supplies,,ambiguous
2ae9cf16-cf93-43ee-ba84-695a1e8f8333,2025-08-11,ent_001,Marriott Hotels,Marriott Hotels - conference travel,-1126.76,Travel,,obvious
6d49b430-19a4-4c82-b9bb-c2ffd38979b2,2026-05-21,ent_002,Costco Wholesale,Costco Wholesale - cleaning supplies,-116.03,Office Supplies,,ambiguous
651973a3-ff74-4f86-aa10-88b09c4d4d9e,2026-03-10,ent_002,Marriott Hotels,Marriott Hotels - conference travel,-2369.25,Travel,,obvious
71adbc3d-5733-4b77-9329-dd1899bee353,2025-07-15,ent_001,Amazon,Amazon - site supplies,-1461.01,Materials & Supplies,,ambiguous
759dec57-d985-4e3f-87c1-2666d8c52273,2025-10-31,ent_001,Downtown Realty Holdings,Downtown Realty Holdings - monthly lease payment,-4223.82,Rent,,obvious
323429eb-dd19-4c4d-b2fc-962f46051a6b,2026-02-02,ent_002,Manual Journal Entry,Manual adjustment - owner draw adjustment,-2000,Travel,round_number_manual,anomaly
ae78c145-d091-4c06-9374-a7a7b12b262f,2025-06-27,ent_003,Chase Business Banking Fee,Chase Business Banking Fee - wire transfer fee,-1727.92,Bank Fees,,obvious
6f7029fe-aacd-4757-93f6-ff80286906f9,2026-05-03,ent_004,Hartford Insurance Group,Hartford Insurance Group - monthly premium,-1014.07,Insurance,,obvious
c16fbba9-fdcd-4f27-823e-385d1ef68d2d,2025-11-15,ent_001,Enterprise Rent-A-Car,Enterprise Rent-A-Car - conference travel,-1803.35,Travel,,obvious
51223bf7-5544-455f-8f16-fb8f5574d06e,2026-04-01,ent_003,Reliable Plumbing Co,Reliable Plumbing Co - subcontractor invoice,-747.88,Subcontractor Payments,,obvious
fe9541fb-794e-47fb-956a-18c1a18da1c3,2025-08-19,ent_002,Gusto Payroll Services,Gusto Payroll Services - biweekly payroll run,-12625.57,Payroll,,obvious
8cb24c34-9ee9-4313-bbe2-bc52391434ba,2026-01-22,ent_004,QuickBooks Online,QuickBooks Online - annual license renewal,-2422.44,Software & Subscriptions,,obvious
ec858fe3-8a5d-4f77-b5a7-1d014cb3cf18,2026-02-25,ent_002,ConEd,ConEd - internet & phone service,-2264.86,Utilities,,obvious
78e4dcd0-c8c6-4b44-9c0b-04885a653e72,2026-05-15,ent_004,Delta Air Lines,Delta Air Lines - conference travel,-560.4,Travel,duplicate,anomaly
bfd6923d-2c40-49f3-8eb2-b24af9de90b9,2025-08-10,ent_002,Amazon,Amazon - fasteners,-769.18,Materials & Supplies,,ambiguous
7e86538d-aad5-46ef-a93d-019f2f379a7f,2026-03-31,ent_003,Hartford Insurance Group,Hartford Insurance Group - monthly premium,-2407.46,Insurance,,obvious
854998a8-9ed8-455a-a5c8-acc93657d454,2026-03-26,ent_003,Goldfarb & Associates Legal,Goldfarb & Associates Legal - monthly retainer,-846.01,Professional Fees,,obvious
3f448a1e-8d1d-436a-96ed-2ac4a3ee48a4,2026-05-28,ent_002,Square Payment,Square Payment - contractor invoice via Square,-4005.03,Subcontractor Payments,,ambiguous
810ab187-74d5-47b1-a0e6-a49a1aa8c350,2025-08-08,ent_001,Google Ads,Google Ads - local promo campaign,-1498.39,Marketing,,obvious
08c38b62-54a9-4443-89b0-a3f9a09f1b68,2025-09-26,ent_004,Marcum LLP Accounting,Marcum LLP Accounting - tax prep services,-456.82,Professional Fees,,obvious
5b0d8ca7-c460-4d3d-b8f8-df9a2b193855,2026-03-02,ent_002,Home Depot,Home Depot - power tools,-1833.13,Equipment,,ambiguous
a65e3f6f-eda5-4344-8ee4-fe08a1d11d03,2025-09-15,ent_004,Downtown Realty Holdings,Downtown Realty Holdings - rent - warehouse space,-4660.86,Rent,,obvious
0736d9f6-6d74-4e1e-8ffb-eb04e6a8f253,2025-10-02,ent_003,Square Payment,Square Payment - vendor payment via Square,-280.35,Cost of Goods Sold,,ambiguous
4d27d6e5-ef3b-4ee6-b240-98e77dd4ea4a,2025-12-30,ent_003,Downtown Realty Holdings,Downtown Realty Holdings - rent - warehouse space,-3710.29,Rent,,obvious
f7d96a7d-5575-4a4c-aafe-c511dc6128f8,2026-03-03,ent_002,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-47.36,Repairs & Maintenance,,ambiguous
63640c51-e4a8-4949-9d8e-2410a2996f75,2026-02-19,ent_004,84 Lumber,84 Lumber - job site materials,-2315.89,Materials & Supplies,,obvious
31826d0e-7143-45ad-96a6-a2abe24f1162,2025-10-22,ent_001,Shell Gas Station,Shell Gas Station - fuel - business trip,-109.31,Travel,,ambiguous
f5e67629-f348-4efa-bf5e-ac557515a6cc,2025-10-28,ent_004,Google Ads,Google Ads - social media ads,-2392.58,Marketing,,obvious
65b0fec3-8f99-44d3-8a7b-c5a03a3be691,2025-07-20,ent_004,Home Depot,Home Depot - power tools,-607.84,Equipment,,ambiguous
7707e8a9-2fce-4a1d-92b2-d40195dbff52,2025-12-07,ent_003,Shell Gas Station,Shell Gas Station - fuel - business trip,-81.82,Travel,,ambiguous
f338b3b4-f3c2-4284-bb79-24f4ab573b6c,2025-09-14,ent_003,Hartford Insurance Group,Hartford Insurance Group - workers comp premium,-1873.84,Insurance,,obvious
f92bb3e1-161f-4553-a87c-012cdaed16b2,2026-04-30,ent_002,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-108.8,Repairs & Maintenance,,ambiguous
6dfdae28-4bab-4f3b-a942-f7ab2c51fd0d,2026-04-08,ent_003,Gusto Payroll Services,Gusto Payroll Services - biweekly payroll run,-9853.92,Payroll,,obvious
e451e97a-b585-4040-9d48-fb7dfa6cd279,2025-11-17,ent_002,Costco Wholesale,Costco Wholesale - paper goods [unusually large vs vendor history],-1139.81,Office Supplies,outlier_amount,anomaly
f4c7c692-0d78-4226-86e8-7a9da090292a,2025-08-25,ent_001,Verizon Fios,Verizon Fios - water & sewer,-2264.0,Utilities,,obvious
6d42c808-dd13-47f6-a299-e65636851d98,2026-05-14,ent_004,Delta Air Lines,Delta Air Lines - conference travel,-560.4,Travel,,obvious
37e8558c-ea38-4783-8ed7-d8db1efbd948,2026-02-18,ent_004,Wire Transfer Fee - JPM,Wire Transfer Fee - JPM - monthly account fee,-2452.32,Bank Fees,,obvious
fb918a4d-c69a-485d-9061-305800ced2f7,2025-11-26,ent_004,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-43.0,Repairs & Maintenance,,ambiguous
3b8dc409-e54e-4579-93d1-394718bf8565,2026-01-20,ent_003,Home Depot,Home Depot - hardware fix,-679.54,Repairs & Maintenance,,ambiguous
c10047fc-5e91-4191-930e-a184d44c8eea,2026-05-07,ent_002,Home Depot,Home Depot - paint,-387.3,Repairs & Maintenance,,ambiguous
f73f9fd2-713c-4213-b578-420983a529b4,2025-09-11,ent_001,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-73.33,Repairs & Maintenance,,ambiguous
0b681273-4318-42a8-b483-e7092ba64442,2025-11-29,ent_003,Amazon,Amazon - commercial blender,-2562.55,Equipment,,ambiguous
837adea9-36fa-451a-9faa-708259b6fcb5,2026-05-05,ent_004,Manual Journal Entry,Manual adjustment - misc accrual reversal,-1000,Cost of Goods Sold,round_number_manual,anomaly
e65f86c7-8107-4b1b-b522-c57c39cbeb98,2025-07-30,ent_001,ConEd,ConEd - water & sewer,-709.37,Utilities,,obvious
baf84ddd-99fd-4e80-867f-3a7bb6080c33,2025-12-27,ent_002,Local Farms Co-op,Local Farms Co-op - weekly food order,-2031.2,Cost of Goods Sold,,obvious
94803942-7942-4099-a38a-0651970031b6,2025-09-11,ent_004,National Grid,National Grid - water & sewer,-2289.51,Utilities,,obvious
8a0a7a85-537a-4396-b179-a53c152ca00b,2026-06-13,ent_003,ADP Payroll,ADP Payroll - payroll - hourly staff,-5691.62,Payroll,,obvious
bfb87d6c-99c7-4e67-9829-a90ee1d5ab90,2025-09-05,ent_004,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-58.1,Repairs & Maintenance,,ambiguous
da5a460a-371e-45bb-88c9-b990fddb5af0,2026-03-23,ent_002,Restaurant Depot,Restaurant Depot - bulk ingredient restock,-2037.5,Cost of Goods Sold,,obvious
fba291b4-5655-44d8-9bb1-f34d7e1209d1,2026-02-10,ent_004,Home Depot Pro,Home Depot Pro - job site materials,-1163.65,Materials & Supplies,,obvious
3ccbe4ab-b374-4d9f-8843-d05feeb3ae97,2025-07-26,ent_003,Verizon Fios,Verizon Fios - water & sewer,-2214.01,Utilities,,obvious
4d6cfa9e-9855-4da7-8dd6-1728bb34f5d5,2026-04-21,ent_004,Google Ads,Google Ads - local promo campaign,-1707.39,Marketing,,obvious
4becf472-ee93-4580-8582-07f5079f5803,2026-05-12,ent_002,Hartford Insurance Group,Hartford Insurance Group - quarterly liability premium,-763.39,Insurance,,obvious
4d66a0ce-f1f6-40fe-9b4e-b5376a23d11e,2026-01-07,ent_001,Square Payment,Square Payment - vendor payment via Square,-451.86,Cost of Goods Sold,,ambiguous
f85a3b0c-650e-4000-87cf-65ef917827c8,2025-07-20,ent_001,Downtown Realty Holdings,Downtown Realty Holdings - monthly lease payment,-3493.65,Rent,,obvious
8c4f1b35-483e-4163-b4e4-5a61b2bb5b1d,2026-02-17,ent_002,ADP Payroll,ADP Payroll - payroll - salaried staff,-11327.64,Payroll,,obvious
74378f53-4a19-44fb-9dc5-ee0e178a5c39,2025-12-28,ent_001,Paychex Inc,Paychex Inc - payroll - salaried staff,-9297.49,Payroll,,obvious
b4126030-c437-4554-ad3b-7c9b6d0ff5d1,2025-08-31,ent_004,Shell Gas Station,Shell Gas Station - fuel - business trip,-46.31,Travel,,ambiguous
4db70e1c-ccdc-41d7-ba70-6cc1ff5febda,2025-12-27,ent_002,Marriott Hotels,Marriott Hotels - conference travel,-542.36,Travel,,obvious
3c16f2d2-7fb5-4a2e-a145-ef8a34b68886,2025-07-14,ent_001,Marriott Hotels,Marriott Hotels - conference travel,-606.03,Travel,,obvious
0fa7dfbf-1947-4941-a0b7-cccf105ea531,2025-11-29,ent_004,Shell Gas Station,Shell Gas Station - fuel - business trip [1 of 2 - possible split to avoid approval threshold],-59.38,Travel,split_transaction,anomaly
338772ed-a13d-47fd-89e9-67514d91afef,2026-04-19,ent_002,Marcum LLP Accounting,Marcum LLP Accounting - tax prep services,-1281.71,Professional Fees,,obvious
7eed4645-6275-470e-8bde-b5c9d16978d1,2026-06-11,ent_004,Home Depot,Home Depot - paint,-173.66,Repairs & Maintenance,,ambiguous
5ec7d115-45e6-439e-822a-538912574b65,2025-07-09,ent_002,Costco Wholesale,Costco Wholesale - bulk ingredients,-1338.23,Cost of Goods Sold,,ambiguous
a3e0b9f4-11a7-4d84-8ebd-8c731e905220,2025-12-10,ent_001,Reliable Plumbing Co,Reliable Plumbing Co - milestone payment,-345.0,Subcontractor Payments,,obvious
abf5104e-304e-48e3-a0c8-227f14314672,2026-05-25,ent_003,Wire Transfer Fee - JPM,Wire Transfer Fee - JPM - wire transfer fee,-864.95,Bank Fees,,obvious
ca009fbf-b936-4faa-bd19-26e3f44379ba,2026-03-01,ent_001,ADP Payroll,Payroll run - processed Saturday (off-cycle),-4197.11,Payroll,off_hours_payroll,anomaly
04d0e4d2-8c2f-4a6c-94f0-2d0e0e660bd7,2025-10-18,ent_002,Square Payment,Square Payment - vendor payment via Square,-594.17,Cost of Goods Sold,,ambiguous
c6bd5ad3-6664-4eb3-968a-0c234a7196b1,2025-10-03,ent_001,Local Farms Co-op,Local Farms Co-op - produce delivery,-161.06,Cost of Goods Sold,,obvious
26376dcb-7564-48bc-b2ca-66e92dcf823c,2025-11-22,ent_002,ADP Payroll,Payroll run - processed Saturday (off-cycle),-6135.54,Payroll,off_hours_payroll,anomaly
240a4247-065e-46eb-9e9f-171359738263,2026-03-22,ent_003,Costco Wholesale,Costco Wholesale - beverages,-980.13,Cost of Goods Sold,,ambiguous
01e63af0-eb17-40d4-82c8-8146291aa02d,2026-02-05,ent_004,Apex Electrical Contracting,Apex Electrical Contracting - subcontractor invoice,-1184.34,Subcontractor Payments,,obvious
e2af2e17-2e77-4302-961e-763cfd7f33e9,2025-09-02,ent_003,Hartford Insurance Group,Hartford Insurance Group - monthly premium,-1013.44,Insurance,,obvious
27e88f27-6ce7-4501-8b9d-3bb09ea1bf1a,2026-04-01,ent_004,Enterprise Rent-A-Car,Enterprise Rent-A-Car - business trip - flight,-1727.76,Travel,,obvious
8c0fe558-1dfb-4d40-a607-cfa9af3ff25a,2025-11-01,ent_002,Home Depot,Home Depot - concrete,-3861.66,Materials & Supplies,,ambiguous
68c0ad59-60f0-4327-8333-17b8024a74bd,2026-04-08,ent_004,National Grid,National Grid - water & sewer,-2146.7,Utilities,,obvious
7f1f8f62-6938-48d6-97b1-e77553f78e7b,2025-09-16,ent_001,Square Payment,Square Payment - vendor payment via Square,-197.34,Cost of Goods Sold,,ambiguous
9eabb2f9-7638-4960-b27a-a894cddf6c75,2026-05-17,ent_003,QuickBooks Online,QuickBooks Online - cloud hosting charge,-2309.0,Software & Subscriptions,,obvious
fb395c88-0e29-4623-9ac6-262b7bf30c16,2025-07-26,ent_003,Home Depot,Home Depot - hardware fix,-430.2,Repairs & Maintenance,,ambiguous
23e37e19-828c-41cf-b152-22d8a2c38302,2025-10-06,ent_003,Home Depot,Home Depot - repair parts,-478.65,Repairs & Maintenance,,ambiguous
4b853a6d-361d-4731-afbb-01b94b9a3bdd,2026-05-09,ent_004,Westfield Property Management,Westfield Property Management - rent - storefront,-6809.5,Rent,,obvious
50336d47-0944-4ea0-bc25-c7f23bfbff1b,2025-12-07,ent_001,ADP Payroll,Payroll run - processed Saturday (off-cycle),-8568.95,Payroll,off_hours_payroll,anomaly
a5d22578-c18d-45d0-ae94-10efe4c14a14,2026-02-06,ent_002,Toast POS,Toast POS - monthly subscription,-1154.73,Software & Subscriptions,,obvious
320d7366-9882-4c97-9024-33476c0d6f15,2026-05-19,ent_002,Goldfarb & Associates Legal,Goldfarb & Associates Legal - legal consultation,-301.85,Professional Fees,,obvious
84c5897e-2fff-47e4-8eb6-69387aa804aa,2026-05-24,ent_004,Slack,Slack - annual license renewal,-1178.22,Software & Subscriptions,,obvious
db960233-9780-45f4-b5eb-d48f95b36127,2026-02-07,ent_001,ADP Payroll,Payroll run - processed Saturday (off-cycle),-6561.03,Payroll,off_hours_payroll,anomaly
ef331474-85a4-4a44-aa67-0ca79a74d70c,2025-12-23,ent_002,AWS,AWS - cloud hosting charge,-1665.76,Software & Subscriptions,,obvious
4799f2d0-f09c-4209-88c8-ba7781851be3,2026-02-17,ent_001,Hartford Insurance Group,Hartford Insurance Group - monthly premium,-1590.67,Insurance,,obvious
5436175e-a36e-43d7-b6a3-a65344631722,2025-08-22,ent_003,Westfield Property Management,Westfield Property Management - rent - storefront,-2896.22,Rent,,obvious
80754115-2a4d-46fb-adbf-e622a3baf523,2025-08-20,ent_003,Summit Roofing LLC,Summit Roofing LLC - milestone payment,-992.06,Subcontractor Payments,,obvious
907270b5-2c07-4ea5-ab0c-946ad0246428,2025-08-07,ent_004,Manual Journal Entry,Manual adjustment - reclass entry,-500,Subcontractor Payments,round_number_manual,anomaly
38ffd6df-71b9-409b-864b-6ce9563e34a3,2025-08-31,ent_002,Reliable Plumbing Co,Reliable Plumbing Co - subcontractor invoice,-2184.34,Subcontractor Payments,,obvious
b6530023-9075-418c-aff0-708bcc3b08c8,2025-07-28,ent_002,Wire Transfer Fee - JPM,Wire Transfer Fee - JPM - wire transfer fee,-2474.02,Bank Fees,,obvious
c16516fa-e804-4da5-bf19-8f28394910ac,2026-02-15,ent_004,84 Lumber,84 Lumber - hardware order,-2183.09,Materials & Supplies,,obvious
4c519ece-72b8-42ae-822c-c37e4535d30f,2026-06-11,ent_001,Summit Roofing LLC,Summit Roofing LLC - trade contractor payment,-1281.05,Subcontractor Payments,,obvious
b2a7ceba-109c-4c25-a626-7d71f5001174,2026-01-30,ent_003,Yelp Ads,Yelp Ads - social media ads,-170.16,Marketing,,obvious
55ae5862-d0dc-4f56-a244-4ef9df07a24b,2025-11-30,ent_002,Verizon Fios,Verizon Fios - internet & phone service,-927.12,Utilities,,obvious
663a929a-d6d3-4e4d-851b-0663992da658,2025-09-04,ent_004,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-79.1,Repairs & Maintenance,,ambiguous
082fbf07-f831-465a-a996-143952cfaedd,2026-04-19,ent_004,Costco Wholesale,Costco Wholesale - produce,-1648.12,Cost of Goods Sold,,ambiguous
7705df4a-525b-4458-a913-40e5e095ba94,2026-01-20,ent_003,Reliable Plumbing Co,Reliable Plumbing Co - trade contractor payment,-1017.95,Subcontractor Payments,,obvious
0bedcf34-9a72-4f36-9691-2f278028f6cb,2026-03-15,ent_004,AWS,AWS - cloud hosting charge,-1816.97,Software & Subscriptions,,obvious
b621847f-966d-417a-aad0-911c5469ae4a,2026-05-11,ent_002,Goldfarb & Associates Legal,Goldfarb & Associates Legal - tax prep services,-1546.06,Professional Fees,,obvious
d39b6efb-997a-48d5-87bb-ed2e6ce10a35,2025-07-02,ent_004,Meta Ads,Meta Ads - ad campaign spend,-206.6,Marketing,,obvious
5bb2544b-5e5e-45b0-b82f-8f89b5eed6f9,2025-08-02,ent_004,Goldfarb & Associates Legal,Goldfarb & Associates Legal - monthly retainer,-91.6,Professional Fees,,obvious
1d861904-5aef-479b-aecb-ad787737bb71,2025-10-17,ent_004,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle [unusually large vs vendor history],-748.26,Repairs & Maintenance,outlier_amount,anomaly
2d61ea0d-58b2-4b9e-bd8d-ea242548d127,2026-04-27,ent_004,National Grid,National Grid - internet & phone service,-1725.3,Utilities,,obvious
30d9c5d6-847b-412f-bd36-76074d9438a2,2025-12-14,ent_004,Goldfarb & Associates Legal,Goldfarb & Associates Legal - tax prep services,-2043.06,Professional Fees,,obvious
8a1ac5ab-a06e-4e44-8fb9-e2a7f86c372a,2025-09-01,ent_002,Enterprise Rent-A-Car,Enterprise Rent-A-Car - business trip - flight,-1357.3,Travel,,obvious
98bf104f-f7dd-48ca-b18d-71e42ada7284,2025-08-19,ent_003,Shell Gas Station,Shell Gas Station - fuel - business trip,-43.2,Travel,,ambiguous
